Index, Altitude, kalmanAltitude, kalmanVelocity, kalmanAcceleration, ax, ay, az, islaunch, isApogee1, isApogee2, isApogee3
149,1561.88,1563.06,-0.14,-0.1,-5.86,6.8,0.16,1,0,1,1
150,1561.88,1563.06,-0.14,-0.1,-6.08,6.9,0.28,1,0,1,1
151,1561.88,1563.07,-0.14,-0.09,-6.26,7.17,0.93,1,0,1,1
152,1561.88,1563.06,-0.14,-0.08,-6.45,6.89,1.09,1,0,1,1
153,1561.88,1563.05,-0.14,-0.08,-6.3,6.21,0.72,1,0,1,1
154,1561.88,1563.02,-0.15,-0.08,-6.43,6.44,0.55,1,0,1,1
155,1561.88,1563.03,-0.14,-0.07,-6.35,6.7,0.57,1,0,1,1
156,1561.88,1563.06,-0.12,-0.07,-6.27,6.82,0.43,1,0,1,1
157,1561.88,1563.05,-0.13,-0.07,-6.52,6.41,0.15,1,0,1,1
158,1561.88,1563.09,-0.1,-0.06,-6.2,6.32,0.23,1,0,1,1
159,1561.88,1563.07,-0.11,-0.06,-6.21,6.39,0.47,1,0,1,1
160,1561.88,1563.09,-0.1,-0.05,-5.27,6.57,0.39,1,0,1,1
161,1561.88,1563.09,-0.1,-0.05,-4.34,6.68,0.58,1,0,1,1
162,1561.88,1563.02,-0.13,-0.05,-3.67,6.04,1.86,1,0,1,1
163,1561.88,1563.07,-0.08,-0.02,-3.21,7.16,4.6,1,0,1,1
164,1561.88,1563.08,-0.05,0,-1.67,8.49,6.23,1,0,1,1
165,1561.88,1563.09,-0.02,0.02,-1.43,8.29,7.22,1,0,1,1
166,1561.88,1563.11,0.02,0.05,-0.24,7.87,7.24,1,0,1,1
167,1561.88,1563.09,0.03,0.06,0.71,6.69,6.01,1,0,1,1
168,1561.88,1563.14,0.08,0.09,0.81,5.72,6.26,1,0,1,1
169,1561.88,1563.14,0.11,0.11,0.46,6.59,7.61,1,0,1,1
170,1561.88,1563.13,0.13,0.13,1.01,6.69,7.79,1,0,1,1
171,1561.88,1563.12,0.15,0.15,-0.12,5.7,7.62,1,0,1,1
172,1561.88,1563.18,0.22,0.18,1.58,4.33,7.4,1,0,1,1
173,1561.88,1563.22,0.27,0.21,-0.38,5.34,9.17,1,0,1,1
174,1561.88,1563.22,0.3,0.22,2.72,0.64,6.68,1,0,1,1
175,1561.88,1563.28,0.37,0.25,6.28,5.9,8.61,1,0,1,1
176,1561.88,1563.38,0.45,0.28,5.87,2.76,7.3,1,0,1,1
177,1561.88,1563.45,0.52,0.31,3.53,2.61,8.32,1,0,1,1
178,1561.88,1563.49,0.57,0.34,3.94,3.47,9.11,1,0,1,1
179,1561.88,1563.51,0.6,0.35,2.97,-4.66,5.32,1,0,1,1
180,1561.88,1563.55,0.65,0.37,6.82,0.78,9.61,1,0,1,1
181,1561.88,1563.84,0.83,0.42,6.44,-3.06,6.22,1,0,1,1
182,1561.88,1564.11,0.99,0.47,7.09,-4.01,4.95,1,0,1,1
183,1561.88,1564.35,1.12,0.5,5.15,-6.76,2.97,1,0,1,1
184,1561.88,1564.56,1.23,0.51,4.99,-7.71,1.82,1,0,1,1
185,1561.88,1564.71,1.3,0.52,5.44,-7.94,2.17,1,0,1,1
186,1561.88,1564.85,1.36,0.53,3.04,-8.92,2.28,1,0,1,1
187,1561.88,1564.97,1.41,0.53,4.66,-8.57,2.5,1,0,1,1
188,1561.88,1565.08,1.44,0.53,3.78,-9.05,1.91,1,0,1,1
189,1561.88,1565.19,1.48,0.53,4.1,-9.27,1.52,1,0,1,1
190,1561.88,1565.33,1.53,0.53,4.63,-9.5,0.72,1,0,1,1
191,1561.88,1565.42,1.53,0.51,4.42,-8.72,0.01,1,0,1,1
192,1561.88,1565.42,1.49,0.48,5.37,-9.36,-0.85,1,0,1,1
193,1561.88,1565.41,1.44,0.45,5.41,-8.27,-1.58,1,0,1,1
194,1561.88,1565.31,1.34,0.41,5.26,-8.28,-1.41,1,0,1,1
195,1561.88,1565.3,1.29,0.38,6.85,-8.04,-2.04,1,0,1,1
196,1561.88,1565.33,1.25,0.35,6.6,-7.43,-1.75,1,0,1,1
197,1561.88,1565.36,1.23,0.33,6.29,-7.82,-1.63,1,0,1,1
198,1561.88,1565.34,1.17,0.3,6.6,-8.33,-1.81,1,0,1,1
199,1561.88,1565.34,1.12,0.28,6.56,-7.86,-1.89,1,0,1,1
200,1561.88,1565.35,1.09,0.26,5.69,-7.65,-2.04,1,0,1,1
201,1561.88,1565.35,1.04,0.23,5.95,-7.67,-1.86,1,0,1,1
202,1561.88,1565.37,1,0.21,6.93,-8.4,-1.99,1,0,1,1
203,1561.88,1565.38,0.96,0.19,6.92,-7.4,-2.7,1,0,1,1
204,1561.88,1565.43,0.94,0.17,7.04,-7,-2.36,1,0,1,1
205,1561.88,1565.44,0.9,0.15,6.59,-7.47,-3.07,1,0,1,1
206,1561.88,1565.42,0.85,0.12,6.1,-8.14,-2.67,1,0,1,1
207,1561.88,1565.38,0.77,0.09,5.98,-7.95,-3.11,1,0,1,1
208,1561.88,1565.35,0.71,0.07,5.96,-7.82,-3.19,1,0,1,1
209,1561.88,1565.37,0.68,0.05,6.24,-7.62,-2.78,1,0,1,1
210,1561.88,1565.34,0.62,0.03,6.21,-7.75,-2.7,1,0,1,1
211,1561.88,1565.28,0.54,0,6.65,-7.69,-2.77,1,0,1,1
212,1561.88,1565.23,0.47,-0.03,6.6,-7.53,-2.84,1,0,1,1
213,1561.88,1565.13,0.38,-0.06,6.75,-7.15,-2.98,1,0,1,1
214,1561.88,1565.13,0.34,-0.07,6.88,-8.31,-3.02,1,0,1,1
215,1561.88,1565.08,0.27,-0.1,6.67,-7.75,-3.02,1,0,1,1
216,1561.88,1565.08,0.24,-0.11,6.56,-7.54,-3.21,1,0,1,1
217,1561.88,1565.05,0.19,-0.13,6.36,-7.4,-3.08,1,0,1,1
218,1561.88,1564.99,0.12,-0.15,6.6,-7.22,-3.4,1,0,1,1
219,1561.88,1564.99,0.09,-0.16,6.36,-7.17,-3.55,1,0,1,1
220,1561.88,1564.97,0.05,-0.18,6.59,-7.62,-3.76,1,0,1,1
221,1561.88,1564.89,-0.03,-0.2,6.22,-7.67,-3.46,1,0,1,1
222,1561.88,1564.81,-0.1,-0.22,6.45,-7.06,-3.6,1,0,1,1
223,1561.88,1564.74,-0.17,-0.24,6.32,-8.03,-3.52,1,0,1,1
